Name,Category,Description,Technologies,Topics,URL,Image URL,_2016_num_projects,_2016_projects_url,_2017_num_projects,_2017_projects_url,_2018_num_projects,_2018_projects_url,_2019_num_projects,_2019_projects_url,_2020_num_projects,_2020_projects_url,_2021_num_projects,_2021_projects_url,_2022_num_projects,_2022_projects_url,_2023_num_projects,_2023_projects_url,_2024_num_projects,_2024_projects_url,years,github
Blender Foundation,End user applications,The Freedom to Create,"c, python, opengl, c++, opencl, vulkan","games, 3d, rendering, animation, tools, graphics, vfx, modeling, simulation, virtual reality, artist tools, 3d tools, 3d animation",https://www.blender.org,https://summerofcode.withgoogle.com/media/org/blender-foundation/vdfgx9yyygdjjvym-360.png,8,https://summerofcode.withgoogle.com/archive/2016/organizations/6317853942743040/,5,https://summerofcode.withgoogle.com/archive/2017/organizations/6461479528169472/,5,https://summerofcode.withgoogle.com/archive/2018/organizations/6251240207941632/,7,https://summerofcode.withgoogle.com/archive/2019/organizations/4524507157495808/,9,https://summerofcode.withgoogle.com/archive/2020/organizations/4852657564418048/,8,https://summerofcode.withgoogle.com/archive/2021/organizations/5672605809377280/,3,https://summerofcode.withgoogle.com/archive/2022/organizations/blender-foundation/,5,https://summerofcode.withgoogle.com/programs/2023/organizations/blender-foundation,6,https://summerofcode.withgoogle.com/programs/2024/organizations/blender-foundation,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",https://projects.blender.org/blender/blender/
Boost C++ Libraries,Programming languages,Boost provides free peer-reviewed portable C++ source libraries,"c++, c++11, c++14, boost, c++17, c++ libraries c++11 c++14 c++17 c++20, c++20","library, software engineering, c++ development, c++ tools, c++ standardization, c++ libraries c++ standard, c++, programming libraries, peer-reviewed libraries, c++ standard, algorithms, image processing, data structures",https://www.boost.org/,https://lh3.googleusercontent.com/L2nkbvYerHZT6hivm4I6ErU8MhfH9SXbPE2nqP73bnFwaXm9-KM2wdQAT1jMerAsdjszft_OTFSI8H5KMxOEXC3prbP2IDWilNDoqqOilVk,N/A,N/A,4,https://summerofcode.withgoogle.com/archive/2017/organizations/5196100961042432/,9,https://summerofcode.withgoogle.com/archive/2018/organizations/5136992144719872/,11,https://summerofcode.withgoogle.com/archive/2019/organizations/5525710674853888/,9,https://summerofcode.withgoogle.com/archive/2020/organizations/6585514028695552/,8,https://summerofcode.withgoogle.com/archive/2021/organizations/5123901926932480/,N/A,N/A,N/A,N/A,N/A,N/A,"2017, 2018, 2019, 2020, 2021",https://github.com/boostorg
Boston University / XIA,Infrastructure and cloud,Crowdsourcing the future Internet,"c, linux kernel, xia, advanced data structures, ddos","research, computer networking, future internet architecture",https://github.com/AltraMayor/XIA-for-Linux/wiki,https://lh3.googleusercontent.com/ONLvVV8BkeDw6TE8gCnv2Nxa9vVyxSai8MltEzXPNutFuo_ckKtNapfvBvdZSa4nlE8BuaUqezo5v3hCSP1f6PioLeLGE0Y,2,https://summerofcode.withgoogle.com/archive/2016/organizations/5821053733437440/,2,https://summerofcode.withgoogle.com/archive/2017/organizations/4874213160648704/,4,https://summerofcode.withgoogle.com/archive/2018/organizations/5193342920949760/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2016, 2017, 2018",https://github.com/AltraMayor/XIA-for-Linux/wiki
BuildmLearn,End user applications,Building m-Learning applications,"python, django, bootstrap, android","education, mlearning, mobile app, web apps",http://www.buildmlearn.org,https://lh3.googleusercontent.com/cMBsjiaZFVKFs9mhSPbUqVvyeLXjYc3Cj7cFwCOVSqUn-32FtJvYHTckdoulgYGg5VNT_uLuNO0RJjh9O9C35Y8wdbgqaWea,4,https://summerofcode.withgoogle.com/archive/2016/organizations/4929075730710528/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016,n
Buildroot,Programming languages,Making Embedded Linux easy,"python, shell, gnu make, kconfig","build tools, embedded systems, linux, compilation",http://www.buildroot.org,https://lh3.googleusercontent.com/N59xgAFazsdFH2FnOyaL3aaTd-ZoZZZXLq3obziwVACJG_7onmUl4dqVdiR0yvk3A-Sci-LgPv_MRfOnFAUl75BQsFqITcw,N/A,N/A,N/A,N/A,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2019/organizations/5526850200141824/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2019,https://github.com/buildroot
C2SI,Security,C2SI develops FOSS softwares for everyone!!!,"python, java, go, node.js, tensorflow","security, cloud, ai, mobile, software",https://c2si.org/,https://summerofcode.withgoogle.com/media/org/c2si/35pwh3uirrpdctn8.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14,https://summerofcode.withgoogle.com/programs/2024/organizations/c2si,2024,https://github.com/c2siorg
CASTOR,Programming languages,Trustworthy software intensive systems for critical functions.,"java, scala, bytecode","testing, software analysis, optimization, development, automated program repair",https://www.castor.kth.se/,https://lh3.googleusercontent.com/oj63z5DyuNFvVEKOI4hyX9UFI6IkKOKZ9l2EbD4-zUMSx6GkJRcc5Jeyv0uYf4-OWJG4alDEYg_KSAPCKrEX2jLNCcHTWhuC1Zkv3LuIuRqYHQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,https://summerofcode.withgoogle.com/archive/2021/organizations/6291016608382976/,N/A,N/A,N/A,N/A,N/A,N/A,2021,n
CBMI@UTHSC,Science and medicine,We develop Biomedical and Clinical informatics applications,"python, javascript, flask, tensorflow, reactjs","machine learning, deep learning, web applications, sepsis prediction, sepsis detection",https://cbmi.lab.uthsc.edu/people-2/people/,https://lh3.googleusercontent.com/UDjaIURrpVtpk7YnU7UdD7cJ12YQR7V1FP-g7QfxhuqwAB3aV4xRIixeKgR3OATLMVJwndX6r2ANXdiUsNJJS7NxvVs5tk0,N/A,N/A,N/A,N/A,N/A,N/A,3,https://summerofcode.withgoogle.com/archive/2019/organizations/6344880593305600/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2019,https://github.com/cbmi-uthsc
CCExtractor Development,End user applications,"TV, Rust, Flutter, Linux, VR and C. In any order.","c, linux, video, ffmpeg, subtitles, python, raspberry pi, visual studio, node.js, arduino, c#, javascript, cloud, ai, rust, flutter, ml","database, video, subtitles, media analysis, decoder, media, television, movies, accesibility, language, ai, vision, accessibility, tv, linux, bittorrent, mobile, peer to peer, vr",https://www.ccextractor.org,https://summerofcode.withgoogle.com/media/org/ccextractor-development/xjqt8fksfnyqyqrd-360.png,6,https://summerofcode.withgoogle.com/archive/2016/organizations/5133509194678272/,6,https://summerofcode.withgoogle.com/archive/2017/organizations/5267426006532096/,6,https://summerofcode.withgoogle.com/archive/2018/organizations/5152211763986432/,10,https://summerofcode.withgoogle.com/archive/2019/organizations/6733668347805696/,8,https://summerofcode.withgoogle.com/archive/2020/organizations/5987859833552896/,9,https://summerofcode.withgoogle.com/archive/2021/organizations/5102272740065280/,10,https://summerofcode.withgoogle.com/archive/2022/organizations/ccextractor-development/,7,https://summerofcode.withgoogle.com/programs/2023/organizations/ccextractor-development,9,https://summerofcode.withgoogle.com/programs/2024/organizations/ccextractor-development,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",https://github.com/CCExtractor
CERN SFT,Science and medicine,The SFT is part of CERN (European Organization for Nuclear Research).,"python, javascript, c++, clang","machine learning, cloud, numerical and data analysis software, simulation software",http://ep-dep-sft.web.cern.ch/,https://lh3.googleusercontent.com/AJ5vehB5HP9EcHW2Im9tCNJCgeDHWwACiK6kwWiP_JimlFx1hP4uwATxJwG5auOhaUI8LvjhIukd3X2kDpETu7K3RvSgLuM,10,https://summerofcode.withgoogle.com/archive/2016/organizations/6273708926697472/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016,http://ep-dep-sft.web.cern.ch/
CERN-HSF,Science and medicine,Umbrella for Particle Physics-related projects,"python, c, c++, machine learning, data analysis, parallel algorithms, parallelization, concurrency, container orchestration, artificial intelligence","machine learning, big data, physics, particle physics, high-energy physics, performance optimization, algorithmics, big data science, Performance Optimisation",http://hepsoftwarefoundation.org/activities/gsoc.html,https://summerofcode.withgoogle.com/media/org/cern-hsf/cjus658sjzba5zhg-360.png,N/A,N/A,20,https://summerofcode.withgoogle.com/archive/2017/organizations/6360460286754816/,26,https://summerofcode.withgoogle.com/archive/2018/organizations/4841240159846400/,29,https://summerofcode.withgoogle.com/archive/2019/organizations/4534645092253696/,34,https://summerofcode.withgoogle.com/archive/2020/organizations/5668658770083840/,25,https://summerofcode.withgoogle.com/archive/2021/organizations/6240588592054272/,21,https://summerofcode.withgoogle.com/archive/2022/organizations/cern-hsf/,16,https://summerofcode.withgoogle.com/programs/2023/organizations/cern-hsf,19,https://summerofcode.withgoogle.com/programs/2024/organizations/cern-hsf,"2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",http://hepsoftwarefoundation.org/activities/gsoc.html
CGAL Project,Science and medicine,C++ library of computational geometry,"github, c++, git, python, swig, qt, c","computational geometry, mesh processing, arrangement, geometry processing, triangulaton, geometry, webhook, point set processing, triangulation, computation geometry",https://www.cgal.org,https://summerofcode.withgoogle.com/media/org/cgal-project/9ubuadbe0eg5xfcw-360.png,N/A,N/A,4,https://summerofcode.withgoogle.com/archive/2017/organizations/6565611412914176/,7,https://summerofcode.withgoogle.com/archive/2018/organizations/5076776166359040/,9,https://summerofcode.withgoogle.com/archive/2019/organizations/4870847817318400/,7,https://summerofcode.withgoogle.com/archive/2020/organizations/6008526545092608/,5,https://summerofcode.withgoogle.com/archive/2021/organizations/6538937723518976/,6,https://summerofcode.withgoogle.com/archive/2022/organizations/cgal-project/,10,https://summerofcode.withgoogle.com/programs/2023/organizations/cgal-project,5,https://summerofcode.withgoogle.com/programs/2024/organizations/cgal-project,"2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",https://github.com/CGAL/cgal
CHAOSS,Data,Community Health Analytics Open Source Software,"javascript, python 3, python, mysql, jupyter, elasicsearch, elasticsearch, kibana, elk, vue, nltk, fossology, postgresql, machine learning, airflow","visualization, machine learning, data visualization, metrics, health, community, sustainability, analytics, community health, dependencies, diversity and inclusion, Diversity Equity and Inclusion, open source software metrics, software sustainability, community building, security and software bill of materials",https://chaoss.community,https://summerofcode.withgoogle.com/media/org/chaoss/omnpzqtoqzjmesi7-360.png,N/A,N/A,N/A,N/A,2,https://summerofcode.withgoogle.com/archive/2018/organizations/5116840829255680/,4,https://summerofcode.withgoogle.com/archive/2019/organizations/6603033897598976/,9,https://summerofcode.withgoogle.com/archive/2020/organizations/6232321151205376/,6,https://summerofcode.withgoogle.com/archive/2021/organizations/5959947107434496/,5,https://summerofcode.withgoogle.com/archive/2022/organizations/chaoss/,N/A,N/A,N/A,N/A,"2018, 2019, 2020, 2021, 2022",https://github.com/chaoss
CHIPS Alliance,Programming languages,"Open source IP, tools & standards for ASIC/FPGA","fpga, chisel, risc-v, systemverilog, ASIC","soc, IP cores, ASIC design, HDL, chiplets",https://chipsalliance.org/,https://summerofcode.withgoogle.com/media/org/chips-alliance/6tfmap6dqunmfu0f-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,https://summerofcode.withgoogle.com/archive/2022/organizations/chips-alliance/,5,https://summerofcode.withgoogle.com/programs/2023/organizations/chips-alliance,6,https://summerofcode.withgoogle.com/programs/2024/organizations/chips-alliance,"2022, 2023, 2024",https://github.com/chipsalliance
"CLiPS, University of Antwerp",Data,Computational Psycholinguistics,"python, javascript, machine learning, mongodb","text analytics, machine learning, computational linguistics, artificial intelligence, data mining, natural language processing, text generation",https://www.uantwerpen.be/en/research-groups/clips,https://lh3.googleusercontent.com/mFF4t3hpgbKBiyg5vaoj4FYXmKP-MfXQxeql6TJh_7Y4zJiT_rEWhs5phw8Hkchf5nmXDMC7VzQ0y5Da-X2s363V8DoOntVD,N/A,N/A,2,https://summerofcode.withgoogle.com/archive/2017/organizations/4936781707345920/,4,https://summerofcode.withgoogle.com/archive/2018/organizations/6272891540733952/,4,https://summerofcode.withgoogle.com/archive/2019/organizations/5344579304292352/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2017, 2018, 2019",https://github.com/clips
CMU Sphinx,Media,"Fast, Accurate, Flexible Open Source Speech Recognition","c, python, javascript, cross-platform, hidden markov models","education, real time, user interface, speech recognition, pronunciation",http://cmusphinx.sourceforge.net/,https://lh3.googleusercontent.com/_vu_qb7x-5e-HEFLBfIEDvYIVrZoePvwECpa2n5RAJqTUIeOt_vrF8-i9wdz6z-owZ7ikHDuv2ab_BhAjWFUAuS3ogWhNQ,N/A,N/A,11,https://summerofcode.withgoogle.com/archive/2017/organizations/5510422639673344/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017,https://github.com/cmusphinx
CNCF,Data,Building sustainable ecosystems for cloud native,"prometheus, go, kubernetes, fluentd, grpc, golang, docker, rust, cloud, service mesh, OpenTelemetry, envoy","monitoring, cloud, tracing, logging, cloud native, container, containers, web, devops, kubernetes, service mesh, cloud computing, observability",https://cncf.io,https://summerofcode.withgoogle.com/media/org/cncf/jmxijrttlucfutel-360.png,N/A,N/A,6,https://summerofcode.withgoogle.com/archive/2017/organizations/6018829461225472/,7,https://summerofcode.withgoogle.com/archive/2018/organizations/4800404952973312/,15,https://summerofcode.withgoogle.com/archive/2019/organizations/6034778267058176/,17,https://summerofcode.withgoogle.com/archive/2020/organizations/5861737481371648/,16,https://summerofcode.withgoogle.com/archive/2021/organizations/5144170817126400/,16,https://summerofcode.withgoogle.com/archive/2022/organizations/cncf/,14,https://summerofcode.withgoogle.com/programs/2023/organizations/cncf,11,https://summerofcode.withgoogle.com/programs/2024/organizations/cncf,"2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",https://github.com/CNCF
CRIU,Operating systems,Chekpoint/Restore for Linux tasks and containers,"linux, docker, containers, kernel, c, assembly, python, linux kernel, go","cloud, save/restore, load-balancing, zero-downtime, migration, live migration, snapshots, operating systems, containers, checkpoint-restore, Checkpoint/Restore",https://criu.org,https://summerofcode.withgoogle.com/media/org/criu/ypjxpancpwtdf698-360.png,N/A,N/A,N/A,N/A,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2019/organizations/6267159469096960/,3,https://summerofcode.withgoogle.com/archive/2020/organizations/5765173698101248/,3,https://summerofcode.withgoogle.com/archive/2021/organizations/5396163661922304/,2,https://summerofcode.withgoogle.com/archive/2022/organizations/criu/,3,https://summerofcode.withgoogle.com/programs/2023/organizations/criu,3,https://summerofcode.withgoogle.com/programs/2024/organizations/criu,"2019, 2020, 2021, 2022, 2023, 2024",https://github.com/checkpoint-restore/criu
CVAT,Web,Computer Vision Data Annotation Platform for AI,"python, django, react, kubernetes, typescript","machine learning, computer vision, ai, deep learning, data",https://www.cvat.ai,https://summerofcode.withgoogle.com/media/org/cvat/mqacwujl7ascwcsu.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,https://summerofcode.withgoogle.com/programs/2024/organizations/cvat,2024,https://github.com/cvat-ai/cvat
CVXPY,Other,CVXPY is a Python-embedded modeling language for convex optimization problems.,python,"optimization, dsl, convex optimization",http://www.cvxpy.org/,https://lh3.googleusercontent.com/PKHrxxpKa9NMAQlmnpIgVLcxA7ftVdcgBMNhphDBiE4FNv5KXCCemvNhG4u64oR6SYj3Uezl4vxOuTZyHlkZc_2msDjx0A,1,https://summerofcode.withgoogle.com/archive/2016/organizations/6020075270176768/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016,https://github.com/cvxpy/cvxpy
Cadasta,End user applications,"Transforming the way land & resource rights are documented, managed and stored.","python, django, javasc, javascript","web, geospatial, mapping, land rights, geo",http://cadasta.org/,https://lh3.googleusercontent.com/YGfrXJkJlSLrcsPG3bgmjIiRXthOVmkiGr5r4X2P6ehPEX3zKktgYwuScAcAtZJzjBOURAIEL3xSoVho00Oc7jmWDRbYaGE,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2017/organizations/6571413242642432/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017,https://github.com/Cadasta
Canadian Centre for Computational Genomics,Science and medicine,Analytical solutions for Next-Generation Sequencing data,"python, javascript, sql, git, r-project, perl, r, bash, awk, react, node.js","visualization, genomics, bioinformatics, statistics, population genetics, data science, next-generation sequencing, web, science, web development",http://computationalgenomics.ca/,https://lh3.googleusercontent.com/hXX62uOn8pUlexFTn2Er3l4zM9wSRNIQlIBIzMVDUKcvzO1q_3nxncfItwGxYsKSVOVzR1n0zoZ4JpDGPGlHJQi00q8YVsU,3,https://summerofcode.withgoogle.com/archive/2016/organizations/5630110493310976/,N/A,N/A,3,https://summerofcode.withgoogle.com/archive/2018/organizations/5194176413040640/,4,https://summerofcode.withgoogle.com/archive/2019/organizations/5152322794029056/,5,https://summerofcode.withgoogle.com/archive/2020/organizations/5106421244362752/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2016, 2018, 2019, 2020",http://computationalgenomics.ca/
